exit_time,symbol,net_$,equity_$,drawdown_%
2025-05-07 18:00:00,GBPCAD,-5.31,4517.33,-1.06
2025-05-07 18:15:00,GBPUSD,-2.63,4514.7,-1.12
2025-05-08 06:55:00,USDMXN,2.99,4517.69,-1.05
2025-05-08 18:05:00,GBPUSD,-5.17,4512.52,-1.17
2025-05-08 18:40:00,GBPCAD,-5.88,4506.64,-1.3
2025-05-08 23:35:00,EURJPY,1.02,4507.66,-1.27
2025-05-08 17:25:00,EURCAD,-5.09,4502.57,-1.39
2025-05-08 18:00:00,EURCAD,-3.91,4498.66,-1.47
2025-05-08 21:30:00,USDMXN,2.34,4501.0,-1.42
2025-05-09 15:00:00,USDMXN,1.99,4502.99,-1.38
2025-05-09 16:25:00,EURCAD,2.64,4505.63,-1.32
2025-05-09 23:15:00,EURJPY,1.35,4506.98,-1.29
2025-05-09 16:25:00,GBPCAD,3.31,4510.29,-1.22
2025-05-09 17:20:00,GBPUSD,4.98,4515.27,-1.11
2025-05-12 00:00:00,GBPCAD,-6.19,4509.08,-1.24
2025-05-12 00:00:00,EURCAD,-5.07,4504.01,-1.35
2025-05-12 00:00:00,GBPUSD,-3.81,4500.2,-1.44
2025-05-12 01:00:00,XAUUSD,-38.61,4461.59,-2.28
2025-05-09 21:15:00,USDMXN,1.14,4462.73,-2.26
2025-05-12 17:05:00,EURJPY,4.26,4466.99,-2.16
2025-05-12 23:35:00,GBPCAD,-5.45,4461.54,-2.28
2025-05-12 17:35:00,EURCAD,-4.77,4456.77,-2.39
2025-05-12 18:45:00,EURJPY,-2.65,4454.12,-2.45
2025-05-12 23:15:00,EURCAD,6.59,4460.71,-2.3
2025-05-12 21:35:00,EURJPY,-2.6,4458.11,-2.36
2025-05-13 16:25:00,GBPUSD,5.43,4463.54,-2.24
2025-05-13 23:20:00,GBPCAD,5.1,4468.64,-2.13
2025-05-13 18:10:00,EURJPY,5.05,4473.69,-2.02
2025-05-13 19:50:00,GBPUSD,9.4,4483.09,-1.81
2025-05-13 20:25:00,EURCAD,-4.42,4478.67,-1.91
2025-05-14 16:35:00,EURCAD,3.4,4482.07,-1.83
2025-05-14 16:10:00,GBPUSD,-3.92,4478.15,-1.92
2025-05-14 16:10:00,GBPCAD,-3.22,4474.93,-1.99
2025-05-14 19:40:00,GBPCAD,-3.91,4471.02,-2.08
2025-05-14 17:00:00,GBPUSD,-4.05,4466.97,-2.17
2025-05-14 19:40:00,EURCAD,-4.85,4462.12,-2.27
2025-05-14 19:40:00,GBPUSD,-2.14,4459.98,-2.32
2025-05-15 17:35:00,GBPUSD,-4.05,4455.93,-2.41
2025-05-15 16:10:00,GBPCAD,6.44,4462.37,-2.27
2025-05-15 16:10:00,EURCAD,4.79,4467.16,-2.16
2025-05-15 17:40:00,EURCAD,-4.04,4463.12,-2.25
2025-05-15 17:20:00,GBPCAD,-5.04,4458.08,-2.36
2025-05-16 02:15:00,GBPUSD,3.98,4462.06,-2.27
2025-05-15 20:50:00,GBPCAD,-5.02,4457.04,-2.38
2025-05-15 18:40:00,EURCAD,-3.95,4453.09,-2.47
2025-05-19 17:55:00,USDMXN,6.68,4459.77,-2.32
2025-05-19 18:55:00,AUDCAD,2.25,4462.02,-2.27
2025-05-19 17:30:00,EURJPY,-2.32,4459.7,-2.32
2025-05-19 17:30:00,XAUUSD,25.26,4484.96,-1.77
2025-05-20 02:35:00,XAUUSD,-23.6,4461.36,-2.29
2025-05-19 18:55:00,GBPUSD,-2.97,4458.39,-2.35
2025-05-19 18:30:00,EURCAD,-2.03,4456.36,-2.4
2025-05-19 18:25:00,GBPCAD,-1.66,4454.7,-2.43
2025-05-19 18:50:00,EURCAD,-1.04,4453.66,-2.46
2025-05-20 03:00:00,GBPCAD,2.1,4455.76,-2.41
2025-05-20 03:00:00,EURCAD,0.17,4455.93,-2.41
2025-05-19 21:10:00,GBPUSD,-2.18,4453.75,-2.45
2025-05-20 23:45:00,USDMXN,0.82,4454.57,-2.44
2025-05-21 00:20:00,EURJPY,3.27,4457.84,-2.37
2025-05-20 16:55:00,GBPUSD,3.18,4461.02,-2.3
2025-05-21 01:05:00,GBPUSD,5.7,4466.72,-2.17
2025-05-21 01:05:00,EURCAD,4.22,4470.94,-2.08
2025-05-21 01:05:00,GBPCAD,3.04,4473.98,-2.01
2025-05-21 23:20:00,GBPUSD,-0.12,4473.86,-2.01
2025-05-22 01:15:00,XAUUSD,27.54,4501.4,-1.41
2025-05-21 22:25:00,EURJPY,-2.26,4499.14,-1.46
2025-05-21 17:55:00,EURCAD,-4.0,4495.14,-1.55
2025-05-22 17:00:00,XAUUSD,-24.09,4471.05,-2.08
2025-05-22 17:00:00,GBPCAD,3.54,4474.59,-2.0
2025-05-23 00:20:00,GBPUSD,-0.48,4474.11,-2.01
2025-05-22 18:55:00,GBPCAD,-3.84,4470.27,-2.09
2025-05-23 16:40:00,GBPCAD,-6.51,4463.76,-2.24
2025-05-23 23:35:00,GBPUSD,5.3,4469.06,-2.12
2025-05-23 20:30:00,USDMXN,8.15,4477.21,-1.94
2025-05-27 03:40:00,XAUUSD,21.7,4498.91,-1.47
2025-05-27 01:05:00,GBPUSD,0.92,4499.83,-1.45
2025-05-27 01:40:00,GBPCAD,1.7,4501.53,-1.41
2025-05-26 19:10:00,USDMXN,-2.65,4498.88,-1.47
2025-05-26 21:45:00,AUDCAD,2.02,4500.9,-1.42
2025-05-27 16:50:00,GBPUSD,-2.31,4498.59,-1.47
2025-05-27 16:55:00,GBPCAD,-2.83,4495.76,-1.53
2025-05-27 23:25:00,EURJPY,-3.14,4492.62,-1.6
2025-05-27 17:35:00,EURCAD,-4.24,4488.38,-1.7
2025-05-27 16:55:00,AUDCAD,1.02,4489.4,-1.67
2025-05-27 21:45:00,AUDCAD,-2.96,4486.44,-1.74
2025-05-28 16:15:00,EURJPY,2.36,4488.8,-1.69
2025-05-28 16:10:00,EURCAD,-3.27,4485.53,-1.76
2025-05-29 00:25:00,EURJPY,-2.04,4483.49,-1.8
2025-05-29 15:25:00,USDMXN,3.36,4486.85,-1.73
2025-05-29 23:15:00,GBPUSD,3.76,4490.61,-1.65
2025-05-29 23:30:00,EURJPY,3.4,4494.01,-1.57
2025-05-29 18:55:00,EURCAD,10.99,4505.0,-1.33
2025-05-29 18:20:00,GBPCAD,-2.57,4502.43,-1.39
2025-05-30 02:45:00,GBPCAD,1.31,4503.74,-1.36
2025-05-30 16:40:00,GBPUSD,-4.09,4499.65,-1.45
2025-06-02 01:35:00,GBPUSD,-3.14,4496.51,-1.52
2025-05-30 17:50:00,EURJPY,5.23,4501.74,-1.4
2025-06-02 16:20:00,GBPUSD,-2.56,4499.18,-1.46
2025-06-02 16:00:00,EURCAD,-2.3,4496.88,-1.51
2025-06-02 17:30:00,EURCAD,5.11,4501.99,-1.4
2025-06-03 01:05:00,GBPCAD,3.52,4505.51,-1.32
2025-06-02 21:00:00,GBPUSD,-4.87,4500.64,-1.43
2025-06-03 01:50:00,EURCAD,3.71,4504.35,-1.35
2025-06-03 15:50:00,USDMXN,-3.28,4501.07,-1.42
2025-06-03 16:45:00,XAUUSD,-20.77,4480.3,-1.87
2025-06-03 17:05:00,GBPUSD,-2.88,4477.42,-1.94
2025-06-04 01:25:00,USDMXN,-1.41,4476.01,-1.97
2025-06-04 01:50:00,GBPUSD,-1.14,4474.87,-1.99
2025-06-04 02:00:00,EURJPY,-1.58,4473.29,-2.03
2025-06-04 14:40:00,USDMXN,1.46,4474.75,-2.0
2025-06-04 17:10:00,XAUUSD,30.63,4505.38,-1.32
2025-06-04 23:20:00,EURCAD,-0.03,4505.35,-1.32
2025-06-04 17:05:00,GBPUSD,6.64,4511.99,-1.18
2025-06-04 22:05:00,GBPCAD,-4.68,4507.31,-1.28
2025-06-04 17:00:00,EURJPY,-3.13,4504.18,-1.35
2025-06-05 03:05:00,USDMXN,-0.95,4503.23,-1.37
2025-06-05 15:30:00,EURJPY,-2.85,4500.38,-1.43
2025-06-05 16:20:00,GBPUSD,4.74,4505.12,-1.33
2025-06-06 00:00:00,EURJPY,6.12,4511.24,-1.2
2025-06-06 00:10:00,EURCAD,3.96,4515.2,-1.11
2025-06-06 00:15:00,GBPCAD,-0.43,4514.77,-1.12
2025-06-05 17:05:00,XAUUSD,-24.44,4490.33,-1.65
2025-06-05 21:45:00,GBPUSD,-7.89,4482.44,-1.83
2025-06-06 15:30:00,AUDCAD,-1.89,4480.55,-1.87
2025-06-06 23:40:00,EURJPY,1.89,4482.44,-1.83
2025-06-06 20:10:00,AUDCAD,-2.32,4480.12,-1.88
2025-06-06 23:50:00,USDMXN,7.7,4487.82,-1.71
2025-06-09 15:45:00,AUDCAD,-0.91,4486.91,-1.73
2025-06-09 16:05:00,AUDCAD,-0.81,4486.1,-1.75
2025-06-09 17:40:00,USDMXN,1.84,4487.94,-1.71
2025-06-09 16:40:00,AUDCAD,0.92,4488.86,-1.69
2025-06-10 00:35:00,EURCAD,3.87,4492.73,-1.6
2025-06-10 00:35:00,GBPCAD,2.91,4495.64,-1.54
2025-06-09 21:55:00,EURJPY,2.79,4498.43,-1.48
2025-06-10 03:00:00,GBPUSD,-1.92,4496.51,-1.52
2025-06-10 17:05:00,EURCAD,-3.44,4493.07,-1.59
2025-06-10 16:05:00,EURJPY,2.15,4495.22,-1.55
2025-06-10 17:45:00,XAUUSD,-15.87,4479.35,-1.89
2025-06-10 16:00:00,GBPCAD,-2.79,4476.56,-1.96
2025-06-10 20:30:00,USDMXN,-3.54,4473.02,-2.03
2025-06-10 22:55:00,GBPCAD,5.57,4478.59,-1.91
2025-06-11 01:05:00,EURJPY,0.85,4479.44,-1.89
2025-06-10 21:55:00,USDMXN,-0.01,4479.43,-1.89
2025-06-11 06:00:00,USDMXN,-2.43,4477.0,-1.95
2025-06-11 15:30:00,XAUUSD,26.18,4503.18,-1.37
2025-06-11 15:30:00,EURJPY,-4.6,4498.58,-1.47
2025-06-11 15:30:00,GBPUSD,4.14,4502.72,-1.38
2025-06-11 17:40:00,EURCAD,4.84,4507.56,-1.28
2025-06-11 23:35:00,GBPUSD,0.56,4508.12,-1.26
2025-06-12 00:20:00,AUDCAD,3.33,4511.45,-1.19
2025-06-12 00:25:00,EURJPY,-0.75,4510.7,-1.21
2025-06-12 01:15:00,GBPCAD,4.5,4515.2,-1.11
2025-06-12 02:20:00,EURCAD,4.05,4519.25,-1.02
2025-06-12 01:10:00,XAUUSD,54.65,4573.9,0.0
2025-06-11 22:10:00,USDMXN,-3.09,4570.81,-0.07
2025-06-12 16:20:00,EURCAD,-5.85,4564.96,-0.2
2025-06-12 17:45:00,GBPCAD,-3.71,4561.25,-0.28
2025-06-13 00:05:00,GBPUSD,-1.26,4559.99,-0.3
2025-06-13 00:10:00,AUDCAD,0.3,4560.29,-0.3
2025-06-13 01:20:00,EURJPY,-2.03,4558.26,-0.34
2025-06-12 19:30:00,EURCAD,-2.05,4556.21,-0.39
2025-06-12 22:40:00,XAUUSD,12.85,4569.06,-0.11
2025-06-13 03:10:00,USDMXN,-4.31,4564.75,-0.2
2025-06-13 16:05:00,GBPCAD,4.52,4569.27,-0.1
2025-06-13 18:45:00,EURJPY,5.53,4574.8,0.0
2025-06-13 18:15:00,USDMXN,14.65,4589.45,0.0
2025-06-16 01:45:00,GBPUSD,0.42,4589.87,0.0
2025-06-13 19:50:00,AUDCAD,-1.11,4588.76,-0.02
2025-06-16 00:20:00,GBPCAD,5.0,4593.76,0.0
2025-06-16 15:05:00,USDMXN,-2.86,4590.9,-0.06
2025-06-16 16:05:00,USDMXN,3.44,4594.34,0.0
2025-06-16 17:00:00,EURJPY,-2.24,4592.1,-0.05
2025-06-16 16:55:00,GBPCAD,-2.86,4589.24,-0.11
2025-06-16 17:35:00,EURCAD,3.42,4592.66,-0.04
2025-06-16 16:20:00,GBPUSD,3.41,4596.07,0.0
2025-06-16 22:50:00,GBPUSD,-4.33,4591.74,-0.09
2025-06-16 21:15:00,EURJPY,3.58,4595.32,-0.02
2025-06-16 18:45:00,EURCAD,-3.51,4591.81,-0.09
2025-06-17 01:55:00,GBPCAD,1.36,4593.17,-0.06
2025-06-16 19:10:00,USDMXN,-0.22,4592.95,-0.07
2025-06-17 18:30:00,EURJPY,-3.63,4589.32,-0.15
2025-06-17 16:05:00,GBPCAD,-3.37,4585.95,-0.22
2025-06-17 17:30:00,EURCAD,-3.06,4582.89,-0.29
2025-06-17 17:35:00,GBPCAD,5.34,4588.23,-0.17
2025-06-17 17:25:00,AUDCAD,1.81,4590.04,-0.13
2025-06-18 01:55:00,GBPCAD,-2.43,4587.61,-0.18
2025-06-17 19:40:00,EURJPY,-3.17,4584.44,-0.25
2025-06-18 17:00:00,USDMXN,-4.02,4580.42,-0.34
2025-06-18 15:30:00,AUDCAD,-2.13,4578.29,-0.39
2025-06-18 16:05:00,AUDCAD,0.84,4579.13,-0.37
2025-06-18 17:00:00,GBPCAD,-3.62,4575.51,-0.45
2025-06-18 17:00:00,AUDCAD,3.16,4578.67,-0.38
2025-06-19 01:05:00,AUDCAD,1.61,4580.28,-0.34
2025-06-19 01:05:00,EURCAD,-0.61,4579.67,-0.36
2025-06-18 22:05:00,XAUUSD,-29.18,4550.49,-0.99
2025-06-19 15:15:00,EURCAD,-1.87,4548.62,-1.03
2025-06-19 23:45:00,EURCAD,1.75,4550.37,-0.99
2025-06-20 01:10:00,EURJPY,3.81,4554.18,-0.91
2025-06-20 15:35:00,USDMXN,-4.15,4550.03,-1.0
2025-06-20 18:10:00,EURCAD,4.13,4554.16,-0.91
2025-06-20 15:05:00,GBPUSD,-2.05,4552.11,-0.96
2025-06-20 19:05:00,EURJPY,5.2,4557.31,-0.84
2025-06-20 17:00:00,GBPUSD,-3.37,4553.94,-0.92
2025-06-20 16:35:00,XAUUSD,28.44,4582.38,-0.3
2025-06-23 00:00:00,EURCAD,-6.59,4575.79,-0.44
2025-06-23 01:00:00,EURJPY,-3.14,4572.65,-0.51
2025-06-23 16:35:00,XAUUSD,27.15,4599.8,0.0
2025-06-23 17:00:00,GBPCAD,4.12,4603.92,0.0
2025-06-23 17:05:00,EURCAD,3.69,4607.61,0.0
2025-06-23 18:10:00,EURJPY,-2.45,4605.16,-0.05
2025-06-24 01:15:00,GBPCAD,11.97,4617.13,0.0
2025-06-23 20:50:00,EURCAD,10.85,4627.98,0.0
2025-06-24 02:20:00,GBPUSD,9.06,4637.04,0.0
2025-06-23 19:20:00,EURJPY,-2.21,4634.83,-0.05
2025-06-24 04:00:00,EURJPY,-2.21,4632.62,-0.1
2025-06-24 00:05:00,USDMXN,7.1,4639.72,0.0
2025-06-24 17:20:00,USDMXN,5.27,4644.99,0.0
2025-06-24 20:45:00,GBPCAD,6.35,4651.34,0.0
2025-06-24 17:05:00,GBPUSD,3.11,4654.45,0.0
2025-06-25 01:00:00,EURCAD,4.25,4658.7,0.0
2025-06-25 00:00:00,AUDCAD,-2.26,4656.44,-0.05
2025-06-25 01:55:00,GBPUSD,-1.26,4655.18,-0.08
2025-06-25 19:00:00,GBPCAD,6.29,4661.47,0.0
2025-06-25 18:10:00,USDMXN,8.0,4669.47,0.0
2025-06-25 17:25:00,EURCAD,3.01,4672.48,0.0
2025-06-25 19:00:00,GBPUSD,5.72,4678.2,0.0
2025-06-26 00:20:00,EURJPY,0.04,4678.24,0.0
2025-06-25 21:40:00,AUDCAD,2.36,4680.6,0.0
2025-06-25 21:40:00,EURCAD,6.6,4687.2,0.0
2025-06-26 16:05:00,AUDCAD,-1.02,4686.18,-0.02
2025-06-26 17:45:00,GBPUSD,6.59,4692.77,0.0
2025-06-26 16:00:00,EURCAD,-3.06,4689.71,-0.07
2025-06-26 19:55:00,EURJPY,3.29,4693.0,0.0
2025-06-27 01:55:00,USDMXN,-1.0,4692.0,-0.02
2025-06-26 22:15:00,GBPUSD,-4.25,4687.75,-0.11
2025-06-26 20:15:00,EURJPY,-2.33,4685.42,-0.16
2025-06-27 15:30:00,USDMXN,2.64,4688.06,-0.11
2025-06-27 16:30:00,GBPUSD,-3.79,4684.27,-0.19
2025-06-27 16:25:00,GBPCAD,-3.96,4680.31,-0.27
2025-06-27 21:15:00,EURJPY,-3.34,4676.97,-0.34
2025-06-27 23:35:00,EURCAD,3.73,4680.7,-0.26
2025-06-27 20:45:00,GBPCAD,4.78,4685.48,-0.16
2025-06-27 23:50:00,USDMXN,5.08,4690.56,-0.05
2025-06-30 16:30:00,AUDCAD,1.37,4691.93,-0.02
2025-06-30 20:55:00,EURCAD,4.72,4696.65,0.0
2025-07-01 00:35:00,AUDCAD,1.11,4697.76,0.0
2025-06-30 21:00:00,EURJPY,5.28,4703.04,0.0
2025-06-30 23:30:00,GBPUSD,6.71,4709.75,0.0
2025-07-01 19:45:00,EURCAD,-2.84,4706.91,-0.06
2025-07-01 17:30:00,GBPCAD,-3.04,4703.87,-0.12
2025-07-01 18:40:00,USDMXN,-3.97,4699.9,-0.21
2025-07-02 01:55:00,GBPCAD,2.39,4702.29,-0.16
2025-07-02 01:00:00,XAUUSD,-9.39,4692.9,-0.36
2025-07-03 00:20:00,EURJPY,1.2,4694.1,-0.33
2025-07-03 00:35:00,GBPCAD,-3.08,4691.02,-0.4
2025-07-03 02:05:00,USDMXN,-2.82,4688.2,-0.46
2025-07-03 23:35:00,EURJPY,5.22,4693.42,-0.35
2025-07-04 00:05:00,USDMXN,13.82,4707.24,-0.05
2025-07-04 16:50:00,EURCAD,2.81,4710.05,0.0
2025-07-07 00:30:00,EURCAD,-2.87,4707.18,-0.06
2025-07-07 01:40:00,EURJPY,-0.52,4706.66,-0.07
2025-07-07 16:00:00,GBPCAD,-2.73,4703.93,-0.13
2025-07-07 18:10:00,EURJPY,5.76,4709.69,-0.01
2025-07-07 16:55:00,USDMXN,7.24,4716.93,0.0
2025-07-08 00:50:00,GBPCAD,3.0,4719.93,0.0
2025-07-07 18:30:00,AUDCAD,-0.75,4719.18,-0.02
2025-07-07 18:45:00,AUDCAD,0.26,4719.44,-0.01
2025-07-07 19:55:00,AUDCAD,1.44,4720.88,0.0
2025-07-08 17:10:00,EURJPY,-3.04,4717.84,-0.06
2025-07-08 17:15:00,AUDCAD,-1.35,4716.49,-0.09
2025-07-09 01:45:00,AUDCAD,0.27,4716.76,-0.09
2025-07-09 01:50:00,EURJPY,0.88,4717.64,-0.07
2025-07-08 21:45:00,USDMXN,8.82,4726.46,0.0
2025-07-09 16:50:00,EURCAD,-1.54,4724.92,-0.03
2025-07-09 15:45:00,GBPCAD,2.01,4726.93,0.0
2025-07-09 23:20:00,GBPUSD,-1.6,4725.33,-0.03
2025-07-09 16:30:00,GBPCAD,-3.53,4721.8,-0.11
2025-07-10 01:20:00,EURCAD,0.63,4722.43,-0.1
2025-07-10 00:00:00,GBPCAD,-6.24,4716.19,-0.23
2025-07-09 20:50:00,USDMXN,-0.25,4715.94,-0.23
2025-07-10 15:35:00,AUDCAD,-1.03,4714.91,-0.25
2025-07-10 16:45:00,XAUUSD,-12.04,4702.87,-0.51
2025-07-10 15:55:00,AUDCAD,0.33,4703.2,-0.5
2025-07-10 18:30:00,AUDCAD,1.84,4705.04,-0.46
2025-07-11 01:20:00,GBPCAD,1.35,4706.39,-0.43
2025-07-11 03:25:00,XAUUSD,21.2,4727.59,0.0
2025-07-11 15:20:00,EURJPY,-1.84,4725.75,-0.04
2025-07-11 23:40:00,GBPCAD,-3.37,4722.38,-0.11
2025-07-11 17:00:00,EURJPY,4.16,4726.54,-0.02
2025-07-14 00:20:00,EURCAD,-3.78,4722.76,-0.1
2025-07-14 00:25:00,AUDCAD,-2.74,4720.02,-0.16
2025-07-11 21:30:00,XAUUSD,11.99,4732.01,0.0
2025-07-14 17:55:00,GBPUSD,5.77,4737.78,0.0
2025-07-14 17:35:00,GBPCAD,2.79,4740.57,0.0
2025-07-15 01:20:00,EURJPY,1.42,4741.99,0.0
2025-07-15 02:45:00,GBPCAD,-1.37,4740.62,-0.03
2025-07-15 03:10:00,GBPUSD,-0.76,4739.86,-0.04
2025-07-15 15:30:00,AUDCAD,0.53,4740.39,-0.03
2025-07-15 15:15:00,GBPCAD,-0.82,4739.57,-0.05
2025-07-15 15:20:00,GBPUSD,-2.78,4736.79,-0.11
2025-07-15 15:30:00,USDMXN,2.28,4739.07,-0.06
2025-07-15 16:30:00,USDMXN,-7.91,4731.16,-0.23
2025-07-15 15:45:00,AUDCAD,-2.39,4728.77,-0.28
2025-07-15 23:35:00,EURJPY,-0.41,4728.36,-0.29
2025-07-15 23:40:00,GBPCAD,3.4,4731.76,-0.22
2025-07-15 17:00:00,GBPUSD,8.87,4740.63,-0.03
2025-07-15 16:30:00,AUDCAD,-1.15,4739.48,-0.05
2025-07-16 01:05:00,GBPUSD,2.18,4741.66,-0.01
2025-07-16 15:30:00,GBPCAD,2.32,4743.98,0.0
2025-07-16 15:35:00,GBPUSD,-2.26,4741.72,-0.05
2025-07-16 17:50:00,GBPCAD,-2.16,4739.56,-0.09
2025-07-16 18:00:00,GBPUSD,-4.47,4735.09,-0.19
2025-07-16 17:55:00,USDMXN,7.21,4742.3,-0.04
2025-07-17 02:10:00,USDMXN,1.0,4743.3,-0.01
2025-07-17 03:05:00,GBPCAD,5.1,4748.4,0.0
2025-07-17 15:30:00,EURCAD,-2.83,4745.57,-0.06
2025-07-17 23:50:00,EURCAD,-0.31,4745.26,-0.07
2025-07-17 17:15:00,GBPUSD,-3.93,4741.33,-0.15
2025-07-18 01:25:00,GBPUSD,-3.26,4738.07,-0.22
2025-07-18 15:25:00,EURCAD,-1.73,4736.34,-0.25
2025-07-18 16:10:00,EURJPY,-1.75,4734.59,-0.29
2025-07-18 19:20:00,EURCAD,-2.46,4732.13,-0.34
2025-07-18 22:15:00,EURJPY,-1.76,4730.37,-0.38
2025-07-18 20:00:00,USDMXN,-4.36,4726.01,-0.47
2025-07-18 22:05:00,GBPCAD,4.58,4730.59,-0.38
2025-07-21 03:30:00,GBPUSD,1.1,4731.69,-0.35
2025-07-18 19:45:00,AUDCAD,-1.29,4730.4,-0.38
2025-07-21 00:00:00,USDMXN,2.52,4732.92,-0.33
2025-07-18 23:10:00,XAUUSD,2.48,4735.4,-0.27
2025-07-21 23:10:00,GBPUSD,0.86,4736.26,-0.26
2025-07-21 15:35:00,EURCAD,-1.51,4734.75,-0.29
2025-07-21 16:50:00,AUDCAD,0.58,4735.33,-0.28
2025-07-21 17:25:00,EURCAD,2.75,4738.08,-0.22
2025-07-21 21:45:00,AUDCAD,-1.42,4736.66,-0.25
2025-07-21 20:20:00,EURCAD,-3.32,4733.34,-0.32
2025-07-21 20:40:00,USDMXN,-0.03,4733.31,-0.32
2025-07-21 21:40:00,USDMXN,-2.98,4730.33,-0.38
2025-07-21 21:55:00,XAUUSD,5.32,4735.65,-0.27
2025-07-21 23:45:00,USDMXN,-2.08,4733.57,-0.31
2025-07-22 17:00:00,GBPUSD,-1.67,4731.9,-0.35
2025-07-22 18:10:00,GBPCAD,4.59,4736.49,-0.25
2025-07-22 18:05:00,EURCAD,-2.44,4734.05,-0.3
2025-07-22 17:55:00,GBPUSD,4.65,4738.7,-0.2
2025-07-23 02:15:00,GBPUSD,4.06,4742.76,-0.12
2025-07-23 02:15:00,EURCAD,-1.65,4741.11,-0.15
2025-07-23 00:20:00,USDMXN,1.21,4742.32,-0.13
2025-07-23 14:05:00,XAUUSD,-4.86,4737.46,-0.23
2025-07-23 14:35:00,XAUUSD,9.69,4747.15,-0.03
2025-07-23 15:10:00,GBPUSD,-1.89,4745.26,-0.07
2025-07-23 17:00:00,USDMXN,4.86,4750.12,0.0
2025-07-23 16:25:00,GBPUSD,-2.97,4747.15,-0.06
2025-07-23 18:15:00,GBPUSD,6.77,4753.92,0.0
2025-07-24 01:55:00,EURCAD,4.65,4758.57,0.0
2025-07-24 03:30:00,EURJPY,-1.23,4757.34,-0.03
2025-07-24 15:10:00,USDMXN,-2.19,4755.15,-0.07
2025-07-24 16:05:00,EURJPY,2.23,4757.38,-0.03
2025-07-24 16:25:00,GBPCAD,-3.17,4754.21,-0.09
2025-07-25 00:10:00,EURJPY,1.16,4755.37,-0.07
2025-07-24 19:05:00,EURCAD,7.73,4763.1,0.0
2025-07-25 01:25:00,GBPCAD,2.03,4765.13,0.0
2025-07-24 23:55:00,EURCAD,-5.79,4759.34,-0.12
2025-07-25 23:05:00,USDMXN,1.03,4760.37,-0.1
2025-07-25 16:10:00,EURCAD,2.87,4763.24,-0.04
2025-07-25 16:05:00,EURJPY,-2.32,4760.92,-0.09
2025-07-25 16:30:00,GBPCAD,-3.07,4757.85,-0.15
2025-07-28 00:10:00,GBPUSD,-0.1,4757.75,-0.15
2025-07-28 00:00:00,EURCAD,8.09,4765.84,0.0
2025-07-28 00:00:00,EURJPY,5.6,4771.44,0.0
2025-07-25 19:00:00,GBPCAD,-2.57,4768.87,-0.05
2025-07-28 03:35:00,GBPCAD,0.71,4769.58,-0.04
2025-07-28 18:35:00,GBPUSD,4.93,4774.51,0.0
2025-07-28 18:30:00,GBPCAD,4.37,4778.88,0.0
2025-07-29 02:50:00,GBPCAD,3.42,4782.3,0.0
2025-07-29 03:00:00,GBPUSD,6.58,4788.88,0.0
2025-07-29 21:40:00,GBPUSD,-3.9,4784.98,-0.08
2025-07-29 19:00:00,GBPCAD,-3.46,4781.52,-0.15
2025-07-29 17:55:00,AUDCAD,1.54,4783.06,-0.12
2025-07-30 02:30:00,AUDCAD,0.35,4783.41,-0.11
2025-07-30 15:35:00,EURCAD,4.57,4787.98,-0.02
2025-07-30 16:10:00,GBPUSD,10.19,4798.17,0.0
2025-07-30 15:55:00,GBPCAD,7.39,4805.56,0.0
2025-07-31 00:40:00,GBPUSD,11.98,4817.54,0.0
2025-07-30 21:30:00,EURCAD,-3.1,4814.44,-0.06
2025-07-30 21:10:00,GBPCAD,-3.89,4810.55,-0.15
2025-07-31 15:50:00,EURCAD,3.14,4813.69,-0.08
2025-07-31 16:10:00,GBPCAD,4.95,4818.64,0.0
2025-07-31 23:35:00,GBPUSD,1.96,4820.6,0.0
2025-07-31 18:05:00,XAUUSD,26.45,4847.05,0.0
2025-08-01 00:05:00,EURCAD,-1.99,4845.06,-0.04
2025-08-01 01:05:00,EURJPY,3.7,4848.76,0.0
2025-08-01 00:00:00,GBPCAD,3.99,4852.75,0.0
2025-08-04 00:45:00,GBPCAD,-0.85,4851.9,-0.02
2025-08-04 01:10:00,AUDCAD,-1.64,4850.26,-0.05
2025-08-04 16:15:00,XAUUSD,28.38,4878.64,0.0
2025-08-04 16:50:00,EURCAD,-3.77,4874.87,-0.08
2025-08-04 17:00:00,AUDCAD,1.06,4875.93,-0.06
2025-08-04 17:45:00,EURCAD,-2.49,4873.44,-0.11
2025-08-05 02:15:00,EURCAD,0.85,4874.29,-0.09
2025-08-05 03:05:00,GBPCAD,-0.82,4873.47,-0.11
2025-08-05 15:30:00,XAUUSD,19.06,4892.53,0.0
2025-08-05 23:45:00,XAUUSD,30.18,4922.71,0.0
2025-08-05 18:05:00,GBPCAD,-5.85,4916.86,-0.12
2025-08-06 01:05:00,AUDCAD,-0.03,4916.83,-0.12
2025-08-05 18:10:00,EURCAD,5.11,4921.94,-0.02
2025-08-06 03:05:00,EURJPY,-0.66,4921.28,-0.03
2025-08-05 22:10:00,EURCAD,-3.09,4918.19,-0.09
2025-08-06 15:15:00,USDMXN,-2.8,4915.39,-0.15
2025-08-06 17:25:00,GBPCAD,-2.2,4913.19,-0.19
2025-08-06 16:40:00,USDMXN,6.44,4919.63,-0.06
2025-08-06 18:30:00,EURJPY,2.76,4922.39,-0.01
2025-08-06 20:35:00,EURCAD,4.51,4926.9,0.0
2025-08-06 17:00:00,AUDCAD,-1.32,4925.58,-0.03
